a,b,g_x,c,g_y,d,e,f,g,h,I,j
-0.7483367,-0.02036388,-0.6630064,548.7101,0.04037817,0.9962765,-0.076175,-14.83607,0.662089,-0.08377552,-0.744728,-6.943462
-0.7494469,-0.01984353,-0.661767,548.5821,0.04142209,0.9961871,-0.07678158,-14.85933,0.6607674,-0.08495547,-0.7457674,-7.090666
-0.7495949,-0.02138885,-0.6615512,548.4668,0.04083203,0.9960798,-0.07847085,-14.88391,0.6606362,-0.08583381,-0.7457831,-7.227784
-0.7493982,-0.0246558,-0.6616604,548.3601,0.03853946,0.9959879,-0.08076391,-14.90623,0.6609971,-0.08602434,-0.7454413,-7.359144
-0.7490146,-0.02550254,-0.6620625,548.2576,0.03888181,0.9958448,-0.08234812,-14.92158,0.6614117,-0.08742211,-0.7449107,-7.479973
-0.748593,-0.02517037,-0.6625519,548.1601,0.04007621,0.9957343,-0.08310861,-14.93536,0.6618176,-0.08876707,-0.744391,-7.592526
-0.7481094,-0.02535441,-0.6630908,548.0696,0.04080461,0.995621,-0.08410567,-14.94831,0.6623197,-0.08997739,-0.7437989,-7.701283
-0.7484154,-0.02643416,-0.6627033,547.9875,0.04048698,0.9955209,-0.08543316,-14.96149,0.6619934,-0.09077032,-0.743993,-7.803179
-0.7492064,-0.02710711,-0.6617816,547.9093,0.04013519,0.995468,-0.08621243,-14.97381,0.6611195,-0.09115161,-0.7447231,-7.89946
-0.7493884,-0.02673567,-0.6615907,547.8349,0.04040336,0.9954761,-0.08599355,-14.98586,0.6608968,-0.09117303,-0.7449181,-7.988359
-0.7495688,-0.02716445,-0.6613688,547.7689,0.04019787,0.9954453,-0.08644466,-14.9999,0.6607047,-0.09138182,-0.7450628,-8.070234
-0.749833,-0.02897316,-0.6609924,547.7082,0.03887121,0.9953859,-0.08772626,-15.01146,0.6604843,-0.0914736,-0.745247,-8.149215
-0.7501165,-0.03111109,-0.6605735,547.6514,0.03676171,0.9953865,-0.08862469,-15.02425,0.6602832,-0.09076264,-0.7455121,-8.224501
-0.7504297,-0.03150549,-0.660199,547.5926,0.03645838,0.9953694,-0.08894144,-15.03338,0.659944,-0.09081406,-0.7458061,-8.293718
-0.7507402,-0.03048177,-0.659894,547.5348,0.03775101,0.9953227,-0.08892397,-15.04238,0.6595181,-0.09167044,-0.746078,-8.355707
-0.7510069,-0.0300457,-0.6596104,547.4854,0.03849457,0.9952728,-0.08916377,-15.05129,0.6591714,-0.092354,-0.7463001,-8.414013
-0.7513826,-0.03100876,-0.6591378,547.4387,0.03763652,0.9952552,-0.08972487,-15.05801,0.6587926,-0.09222534,-0.7466504,-8.468806
-0.7516331,-0.03197586,-0.6588059,547.392,0.03696206,0.9952127,-0.09047382,-15.05839,0.658545,-0.09235393,-0.7468529,-8.519784
-0.7519,-0.03238333,-0.6584814,547.3512,0.03691082,0.9951585,-0.09108806,-15.06466,0.6582432,-0.09279418,-0.7470644,-8.566595
-0.7521595,-0.03192181,-0.6582075,547.3123,0.03761343,0.995118,-0.09124367,-15.0754,0.6579068,-0.09338721,-0.7472867,-8.609266
-0.752358,-0.03177347,-0.6579877,547.2762,0.03799452,0.9950804,-0.09149509,-15.08357,0.6576578,-0.09383698,-0.7474495,-8.650922
-0.7525963,-0.03180879,-0.6577135,547.2431,0.03836009,0.9950184,-0.09201574,-15.09153,0.657364,-0.09448063,-0.747627,-8.690682
-0.7527704,-0.03216382,-0.6574969,547.2128,0.03817896,0.9949911,-0.09238478,-15.09721,0.6571751,-0.09464705,-0.7477719,-8.72703
-0.752968,-0.03235819,-0.6572611,547.1848,0.03821774,0.9949542,-0.09276626,-15.10418,0.6569464,-0.09496904,-0.747932,-8.759968
-0.7531569,-0.03243135,-0.657041,547.1603,0.03845242,0.9949059,-0.09318574,-15.11054,0.6567161,-0.09544828,-0.7480732,-8.788951
-0.7532749,-0.03236957,-0.6569088,547.1379,0.03866708,0.994881,-0.09336274,-15.11792,0.6565683,-0.09572853,-0.7481672,-8.816118
-0.7533679,-0.0325413,-0.6567936,547.1198,0.03854064,0.9948731,-0.09349931,-15.12423,0.6564689,-0.0957526,-0.7482513,-8.840305
-0.753437,-0.03273971,-0.6567045,547.1045,0.03840649,0.9948629,-0.09366221,-15.13047,0.6563975,-0.09579026,-0.7483092,-8.861118
-0.7535444,-0.03326226,-0.656555,547.093,0.03798678,0.9948473,-0.09399913,-15.13445,0.6562986,-0.09577291,-0.7483981,-8.8782
-0.7536435,-0.03354829,-0.6564267,547.0839,0.03772584,0.9948423,-0.09415688,-15.13715,0.6561999,-0.09572495,-0.7484908,-8.892504
-0.753686,-0.03372434,-0.6563689,547.0765,0.03759051,0.9948359,-0.09427874,-15.13958,0.6561588,-0.09572979,-0.7485262,-8.904703
-0.7536825,-0.03385513,-0.6563661,547.0695,0.03767062,0.9948054,-0.09456758,-15.13853,0.6561582,-0.09599963,-0.7484921,-8.915003
-0.7537628,-0.03424299,-0.6562538,547.0626,0.03761401,0.994756,-0.09510872,-15.13608,0.6560693,-0.09637373,-0.748522,-8.925013
-0.75389,-0.03483846,-0.6560763,547.0561,0.03749676,0.9946839,-0.09590605,-15.13392,0.6559298,-0.09690333,-0.7485759,-8.935045
-0.7539395,-0.03538551,-0.6559902,547.0403,0.037439,0.994611,-0.09668065,-15.12626,0.6558762,-0.09745095,-0.7485517,-8.948208
-0.7540158,-0.03564216,-0.6558886,547.0253,0.03744143,0.9945711,-0.0970898,-15.11998,0.6557884,-0.09776463,-0.7485878,-8.962217
-0.7540505,-0.03574525,-0.655843,547.001,0.0374788,0.9945495,-0.09729666,-15.10952,0.6557463,-0.09794679,-0.7486009,-8.980742
-0.7541183,-0.03559709,-0.6557731,546.9775,0.03743549,0.9945764,-0.09703786,-15.10246,0.6556708,-0.0977272,-0.7486957,-9.002351
-0.7542569,-0.03551976,-0.6556179,546.9518,0.03740767,0.9945889,-0.0969201,-15.0971,0.6555129,-0.09762777,-0.7488469,-9.025308
-0.7541697,-0.03530982,-0.6557295,546.9287,0.03754044,0.9946021,-0.0967336,-15.0958,0.6556057,-0.0975699,-0.7487732,-9.049068
-0.7541294,-0.03539282,-0.6557714,546.9063,0.03722492,0.9946376,-0.09649008,-15.09607,0.65567,-0.09717703,-0.748768,-9.075048
-0.7542166,-0.0354017,-0.6556707,546.8811,0.03726979,0.9946277,-0.09657439,-15.09673,0.6555672,-0.09727469,-0.7488453,-9.10493
-0.7542172,-0.03530763,-0.6556751,546.8532,0.03720266,0.9946515,-0.09635514,-15.0981,0.6555704,-0.09706554,-0.7488697,-9.137999
-0.7540697,-0.03515154,-0.6558531,546.8233,0.03716611,0.994683,-0.09604356,-15.09999,0.6557421,-0.09679902,-0.7487539,-9.175395
-0.7540193,-0.03508931,-0.6559143,546.7919,0.03691236,0.9947305,-0.09564823,-15.10353,0.6558143,-0.09633194,-0.7487508,-9.215737
-0.7541062,-0.03542066,-0.6557967,546.7561,0.03643606,0.9947502,-0.09562624,-15.11178,0.6557411,-0.09600696,-0.7488567,-9.260733
-0.7541258,-0.03567656,-0.6557602,546.7179,0.0361087,0.9947604,-0.09564491,-15.11966,0.6557366,-0.09580692,-0.7488862,-9.30775
-0.7542913,-0.0357704,-0.6555648,546.6735,0.03607893,0.9947475,-0.09578999,-15.13096,0.6555479,-0.09590561,-0.7490388,-9.359431
-0.7545094,-0.03550702,-0.6553281,546.627,0.03648797,0.9947213,-0.09590632,-15.14222,0.6552742,-0.09627379,-0.749231,-9.413047
-0.7545105,-0.03509751,-0.6553488,546.5777,0.0369521,0.9947129,-0.09581568,-15.15641,0.6552469,-0.09651043,-0.7492244,-9.471357
-0.7544032,-0.0349124,-0.6554823,546.5255,0.03738936,0.9946778,-0.0960106,-15.17102,0.6553457,-0.09693874,-0.7490828,-9.53299
-0.7544271,-0.03488434,-0.6554562,546.4698,0.03756251,0.9946558,-0.09617132,-15.18833,0.6553082,-0.09717481,-0.7490849,-9.598824
-0.7545844,-0.03503033,-0.6552673,546.4115,0.03738498,0.9946572,-0.09622531,-15.20466,0.6551372,-0.09710725,-0.7492433,-9.667371
-0.7546721,-0.03468052,-0.6551849,546.35,0.03768011,0.9946629,-0.0960516,-15.22117,0.6550193,-0.09717488,-0.7493376,-9.738525
-0.7546355,-0.03459984,-0.6552313,546.2866,0.037372,0.994721,-0.09556843,-15.23978,0.6550791,-0.09660662,-0.7493588,-9.816256
-0.7547163,-0.03483725,-0.6551257,546.2224,0.03659247,0.9947992,-0.09505505,-15.25557,0.6550301,-0.09571224,-0.7495164,-9.896104
-0.7546719,-0.03515471,-0.6551599,546.1573,0.03597705,0.9948438,-0.09482312,-15.27589,0.6551153,-0.09513104,-0.7495159,-9.976974
-0.7547649,-0.03540548,-0.6550392,546.088,0.03619574,0.9947735,-0.09547476,-15.2909,0.654996,-0.09577061,-0.7495387,-10.05776
-0.7547628,-0.03466494,-0.6550812,546.0136,0.03743926,0.9946989,-0.09577277,-15.30813,0.6549286,-0.09681146,-0.7494639,-10.14183
-0.7545242,-0.03428325,-0.6553761,545.939,0.03818249,0.9946497,-0.09598982,-15.32616,0.6551605,-0.09745051,-0.7491783,-10.22762
-0.7546515,-0.03354342,-0.6552678,545.8625,0.03894975,0.9946408,-0.09577328,-15.34651,0.6549687,-0.09779795,-0.7493007,-10.31362
-0.7548477,-0.03119225,-0.6551579,545.7834,0.04182412,0.9945466,-0.09553879,-15.36452,0.6545653,-0.09951862,-0.7494267,-10.39832
-0.7545625,-0.02864377,-0.6556027,545.7058,0.04445095,0.9945213,-0.09461197,-15.38555,0.654721,-0.1005328,-0.7491553,-10.48253
-0.7545561,-0.0280602,-0.6556353,545.6352,0.04443343,0.9946079,-0.09370517,-15.40939,0.6547295,-0.09983792,-0.7492407,-10.566
-0.7546962,-0.0285095,-0.6554547,545.5695,0.04342215,0.9946943,-0.09326161,-15.43089,0.654636,-0.09884541,-0.749454,-10.64666
-0.7544948,-0.02902322,-0.6556639,545.507,0.04304613,0.9946822,-0.09356464,-15.45107,0.6548928,-0.09881781,-0.7492333,-10.72449
-0.7546417,-0.0287597,-0.6555065,545.4452,0.04330867,0.994677,-0.0934989,-15.46603,0.6547063,-0.09894726,-0.7493792,-10.79801
-0.7551393,-0.02843622,-0.6549473,545.3877,0.04326719,0.9947186,-0.09307436,-15.4837,0.654135,-0.09862182,-0.7499208,-10.86851
-0.7554524,-0.0277684,-0.6546148,545.3342,0.04347488,0.9947752,-0.09236962,-15.49952,0.6537596,-0.09824013,-0.7502982,-10.93349
-0.7556424,-0.02740798,-0.6544107,545.2863,0.04297448,0.9948966,-0.09129044,-15.51831,0.6535731,-0.09710587,-0.7506082,-10.99491
-0.7561071,-0.02709085,-0.6538869,545.2426,0.04279155,0.9949582,-0.09070262,-15.53084,0.6530474,-0.09656171,-0.7511358,-11.04965
